0.6455176191345627 0.6085448238086544
val/10001.jpg, ['GT: Woman, Predicted: Man']
val/515.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 12.813423536607798, 'indian': 9.991088808645152, 'black': 73.83946492201508, 'white': 0.5272566177986123, 'middle eastern': 0.38171783195819475, 'latino hispanic': 2.447039528544005}"]
val/5151.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 53.28228434535452, 'indian': 1.3889483383061483, 'black': 0.4943116444424815, 'white': 27.297249162525038, 'middle eastern': 5.198150253516405, 'latino hispanic': 12.339048851841826}"]
val/5155.jpg, ["GT: black, Predicted: middle eastern, Race Confidence: {'asian': 22.947077453136444, 'indian': 10.636656731367111, 'black': 3.401903808116913, 'white': 17.088721692562103, 'middle eastern': 31.44981563091278, 'latino hispanic': 14.475826919078827}"]
val/5157.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 18.67041848125568, 'indian': 16.291275101380055, 'black': 30.61809722293003, 'white': 4.96440484907656, 'middle eastern': 4.603693908673161, 'latino hispanic': 24.852108946568308}"]
val/5159.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 6.274532526731491, 'indian': 2.696618065237999, 'black': 0.30135600827634335, 'white': 54.00932431221008, 'middle eastern': 16.56818389892578, 'latino hispanic': 20.149992406368256}"]
val/5162.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 6.101313233375549, 'indian': 19.333745539188385, 'black': 54.05303239822388, 'white': 2.832546830177307, 'middle eastern': 2.7795452624559402, 'latino hispanic': 14.89982008934021}"]
val/5163.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 18.765710294246674, 'indian': 18.951483070850372, 'black': 3.4210942685604095, 'white': 23.476484417915344, 'middle eastern': 19.31445151567459, 'latino hispanic': 16.07077419757843}"]
val/5164.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 7.646990278183835, 'indian': 15.986804126906641, 'black': 13.137599118804879, 'white': 23.912410373235367, 'middle eastern': 22.202238273754016, 'latino hispanic': 17.113960809347677}"]
val/5165.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 23.527701199054718, 'indian': 7.097651809453964, 'black': 3.467194363474846, 'white': 30.51937222480774, 'middle eastern': 16.498807072639465, 'latino hispanic': 18.889275193214417}"]
val/5168.jpg, ["GT: middle eastern, Predicted: black, Race Confidence: {'asian': 15.220201015472412, 'indian': 20.10929435491562, 'black': 51.35723352432251, 'white': 2.239382266998291, 'middle eastern': 2.478448674082756, 'latino hispanic': 8.595441281795502}"]
val/5172.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.9332410991191864, 'indian': 0.2895818557590246, 'black': 0.0362525403033942, 'white': 86.86081171035767, 'middle eastern': 5.780372396111488, 'latino hispanic': 6.099741160869598}"]
val/5174.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 5.9994857758283615, 'indian': 28.65508198738098, 'black': 7.147299498319626, 'white': 6.793248653411865, 'middle eastern': 5.167407914996147, 'latino hispanic': 46.2374746799469}"]
val/5178.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 3.6627009510993958, 'indian': 7.8621432185173035, 'black': 45.234838128089905, 'white': 8.069785684347153, 'middle eastern': 5.273786559700966, 'latino hispanic': 29.896748065948486}"]
val/5180.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 12.488576769147919, 'indian': 24.192891966872928, 'black': 31.877567283962208, 'white': 5.862705013913215, 'middle eastern': 6.106378874562911, 'latino hispanic': 19.47188046406987}"]
val/5182.jpg, ["GT: latino hispanic, Predicted: indian, Race Confidence: {'asian': 20.27164371440671, 'indian': 31.754972443280963, 'black': 9.121200985980092, 'white': 5.024462120202906, 'middle eastern': 4.297916847343257, 'latino hispanic': 29.529805751431333}"]
val/5183.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 8.922458971885382, 'indian': 25.539289447026817, 'black': 32.266365424774015, 'white': 6.066729117436952, 'middle eastern': 7.659978876112633, 'latino hispanic': 19.545182260583776}"]
val/5186.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 35.611313581466675, 'indian': 16.855573654174805, 'black': 34.131401777267456, 'white': 0.3956254106014967, 'middle eastern': 0.17101801931858063, 'latino hispanic': 12.835067510604858}"]
val/5187.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 0.2796167208770943, 'indian': 9.812844384482169, 'black': 0.23202462107834942, 'white': 13.179739605172848, 'middle eastern': 59.87716078026061, 'latino hispanic': 16.618616379416967}"]
val/5188.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 12.288679169933747, 'indian': 18.059309903342122, 'black': 30.1536876054816, 'white': 8.976462273386852, 'middle eastern': 7.178377042912069, 'latino hispanic': 23.343485495059817}"]
val/5189.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 32.73439315147481, 'indian': 7.675812223456833, 'black': 2.4086526517686067, 'white': 16.507355391102386, 'middle eastern': 8.121817335865815, 'latino hispanic': 32.55196719742212}"]
val/5192.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 0.6843543611466885, 'indian': 10.575710982084274, 'black': 0.5472746677696705, 'white': 21.07541263103485, 'middle eastern': 51.9010066986084, 'latino hispanic': 15.216246247291565}"]
val/5193.jpg, ["GT: middle eastern, Predicted: black, Race Confidence: {'asian': 16.379554569721222, 'indian': 17.373381555080414, 'black': 26.16509199142456, 'white': 11.026256531476974, 'middle eastern': 11.080949008464813, 'latino hispanic': 17.974767088890076}"]
val/5195.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 23.274628818035126, 'indian': 4.33274507522583, 'black': 64.74294066429138, 'white': 0.7572537288069725, 'middle eastern': 0.5413830745965242, 'latino hispanic': 6.351049989461899}"]
val/52.jpg, ["GT: middle eastern, Predicted: asian, Race Confidence: {'asian': 33.44513773918152, 'indian': 14.9529829621315, 'black': 6.980115175247192, 'white': 10.210468620061874, 'middle eastern': 6.718838959932327, 'latino hispanic': 27.692461013793945}"]
val/5201.jpg, ["GT: middle eastern, Predicted: indian, Race Confidence: {'asian': 1.9501103088259697, 'indian': 67.99203157424927, 'black': 24.16810840368271, 'white': 0.3144519170746207, 'middle eastern': 0.3146878443658352, 'latino hispanic': 5.260612443089485}"]
val/5203.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 21.639840304851532, 'indian': 22.937141358852386, 'black': 32.011738419532776, 'white': 3.301064297556877, 'middle eastern': 2.457541413605213, 'latino hispanic': 17.65267699956894}"]
val/5204.jpg, ["GT: white, Predicted: black, Race Confidence: {'asian': 23.237831680516205, 'indian': 18.788851057154066, 'black': 29.863608463240677, 'white': 4.037644077854643, 'middle eastern': 3.565338306467331, 'latino hispanic': 20.50673014005782}"]
val/5205.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 7.683388143777847, 'indian': 5.4310668259859085, 'black': 1.1168425902724266, 'white': 35.93297898769379, 'middle eastern': 17.526383697986603, 'latino hispanic': 32.309338450431824}"]
val/5207.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.45978338457643986, 'indian': 2.972147986292839, 'black': 1.3647202402353287, 'white': 72.96532392501831, 'middle eastern': 11.451441049575806, 'latino hispanic': 10.786586254835129}"]
val/5208.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.3109988941847619, 'indian': 3.0582696159642704, 'black': 0.14297410068134073, 'white': 44.474079875593176, 'middle eastern': 35.66988919197853, 'latino hispanic': 16.34378977678953}"]
val/521.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 57.52283334732056, 'indian': 6.97518065571785, 'black': 7.8643545508384705, 'white': 2.3584628477692604, 'middle eastern': 0.8243152871727943, 'latino hispanic': 24.454854428768158}"]
val/5215.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 35.81614792346954, 'indian': 16.663479804992676, 'black': 22.620438039302826, 'white': 3.218575194478035, 'middle eastern': 1.7552172765135765, 'latino hispanic': 19.926148653030396}"]
val/5216.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 25.259047746658325, 'indian': 16.98378473520279, 'black': 41.78217947483063, 'white': 1.8939381465315819, 'middle eastern': 1.3214345090091228, 'latino hispanic': 12.75961697101593}"]
val/5218.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 76.45164132118225, 'indian': 1.9845407456159592, 'black': 0.6617479957640171, 'white': 10.865559428930283, 'middle eastern': 1.626046560704708, 'latino hispanic': 8.410462737083435}"]
val/5221.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 11.816655099391937, 'indian': 24.62468594312668, 'black': 7.6497577130794525, 'white': 15.37853628396988, 'middle eastern': 14.695729315280914, 'latino hispanic': 25.83463490009308}"]
val/5224.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.7072169799357653, 'indian': 2.023565024137497, 'black': 0.2932510105893016, 'white': 49.62127208709717, 'middle eastern': 22.294728457927704, 'latino hispanic': 25.05996525287628}"]
val/5226.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 8.740794658660889, 'indian': 16.383731365203857, 'black': 11.27195730805397, 'white': 21.07318937778473, 'middle eastern': 19.474580883979797, 'latino hispanic': 23.05574268102646}"]
val/5228.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 0.004695225568599474, 'indian': 40.46740773125933, 'black': 59.36289783495056, 'white': 9.910079961143311e-05, 'middle eastern': 5.6510649486410264e-05, 'latino hispanic': 0.1648463639897921}"]
val/5231.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 21.074314415454865, 'indian': 4.196631535887718, 'black': 1.6937527805566788, 'white': 40.49201309680939, 'middle eastern': 11.450663954019547, 'latino hispanic': 21.092627942562103}"]
val/5236.jpg, ["GT: asian, Predicted: latino hispanic, Race Confidence: {'asian': 8.168207854032516, 'indian': 15.45388549566269, 'black': 7.870537042617798, 'white': 18.879519402980804, 'middle eastern': 19.860349595546722, 'latino hispanic': 29.767504334449768}"]
val/5238.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 2.254539996926784, 'indian': 9.250165879746184, 'black': 86.44163446922713, 'white': 0.0722013034315471, 'middle eastern': 0.05046754396506178, 'latino hispanic': 1.9309930942646378}"]
val/5241.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 9.726052731275558, 'indian': 16.98129177093506, 'black': 3.3874917775392532, 'white': 15.709364414215088, 'middle eastern': 24.64432269334793, 'latino hispanic': 29.551473259925842}"]
val/5242.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 8.718790564681225, 'indian': 4.406280290331806, 'black': 1.0538501340031463, 'white': 39.56172888735188, 'middle eastern': 18.92720086250295, 'latino hispanic': 27.332150658112685}"]
val/5245.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 17.737628519535065, 'indian': 11.216145008802414, 'black': 4.342608526349068, 'white': 25.690191984176636, 'middle eastern': 17.052875459194183, 'latino hispanic': 23.960553109645844}"]
val/5246.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 11.59179743030102, 'indian': 29.863324181637264, 'black': 38.621871039644354, 'white': 0.8561419233808609, 'middle eastern': 0.6822683035113449, 'latino hispanic': 18.384593023706316}"]
val/5248.jpg, ["GT: latino hispanic, Predicted: indian, Race Confidence: {'asian': 13.975255191326141, 'indian': 37.03662157058716, 'black': 20.830652117729187, 'white': 0.8389266207814217, 'middle eastern': 0.6253078114241362, 'latino hispanic': 26.69323980808258}"]
val/5253.jpg, ["GT: latino hispanic, Predicted: indian, Race Confidence: {'asian': 11.701284348964691, 'indian': 29.15254533290863, 'black': 8.357937633991241, 'white': 10.701021552085876, 'middle eastern': 11.829192191362381, 'latino hispanic': 28.258022665977478}"]
val/5259.jpg, ["GT: black, Predicted: latino hispanic, Race Confidence: {'asian': 19.069713354110718, 'indian': 10.760532319545746, 'black': 5.515237897634506, 'white': 21.195626258850098, 'middle eastern': 12.288331240415573, 'latino hispanic': 31.170561909675598}"]
val/5261.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 4.794640007295609, 'indian': 4.046248513236553, 'black': 1.2309903081351703, 'white': 46.415871168128916, 'middle eastern': 26.312531609090065, 'latino hispanic': 17.199719977362154}"]
val/5264.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 7.560248672962189, 'indian': 9.1238833963871, 'black': 5.780863389372826, 'white': 12.189295142889023, 'middle eastern': 6.363300979137421, 'latino hispanic': 58.98240804672241}"]
val/5267.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 69.48888897895813, 'indian': 2.657097578048706, 'black': 1.1310245841741562, 'white': 12.581804394721985, 'middle eastern': 3.8983050733804703, 'latino hispanic': 10.242890566587448}"]
val/5268.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 7.204728573560715, 'indian': 22.879403829574585, 'black': 55.22042512893677, 'white': 0.5928321741521358, 'middle eastern': 0.446547195315361, 'latino hispanic': 13.65605890750885}"]
val/5269.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 39.70329761505127, 'indian': 5.717065930366516, 'black': 3.0457114800810814, 'white': 18.821559846401215, 'middle eastern': 10.52725613117218, 'latino hispanic': 22.185108065605164}"]
val/5271.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 17.97153716940131, 'indian': 26.816359378857538, 'black': 28.21377852127296, 'white': 2.9816828497270165, 'middle eastern': 2.6333549405163454, 'latino hispanic': 21.383289561663815}"]
val/5272.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 1.0296381713881289, 'indian': 7.916511396585537, 'black': 0.8850144098681915, 'white': 24.556091480721058, 'middle eastern': 45.453569834998866, 'latino hispanic': 20.159167628387497}"]
val/5274.jpg, ["GT: black, Predicted: latino hispanic, Race Confidence: {'asian': 2.709558606147766, 'indian': 26.62615478038788, 'black': 9.235399216413498, 'white': 16.491113603115082, 'middle eastern': 8.497610688209534, 'latino hispanic': 36.44016087055206}"]
val/5275.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 10.114320367574692, 'indian': 14.913015067577362, 'black': 49.77832734584808, 'white': 2.1986031904816628, 'middle eastern': 1.4673280529677868, 'latino hispanic': 21.52840495109558}"]
val/528.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 20.246578752994537, 'indian': 15.298286080360413, 'black': 5.8954402804374695, 'white': 14.232565462589264, 'middle eastern': 24.83559250831604, 'latino hispanic': 19.49153244495392}"]
val/5283.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 74.97107684957065, 'indian': 4.7422109106527675, 'black': 0.3931861367748813, 'white': 5.988262624947712, 'middle eastern': 0.9878633297546708, 'latino hispanic': 12.917393396211457}"]
val/5285.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 9.472710639238358, 'indian': 21.368969976902008, 'black': 5.892259255051613, 'white': 16.358350217342377, 'middle eastern': 18.52012276649475, 'latino hispanic': 28.387591242790222}"]
val/5290.jpg, ["GT: middle eastern, Predicted: black, Race Confidence: {'asian': 3.4402588570272243, 'indian': 16.319339950045343, 'black': 45.34499021440686, 'white': 6.914650315919538, 'middle eastern': 12.594058370236061, 'latino hispanic': 15.386703037423077}"]
val/5291.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 10.585180555890831, 'indian': 6.9081921522731875, 'black': 1.2865782550918017, 'white': 32.54070177916895, 'middle eastern': 25.464855162194677, 'latino hispanic': 23.21449209538055}"]
val/5294.jpg, ["GT: asian, Predicted: latino hispanic, Race Confidence: {'asian': 22.88246750831604, 'indian': 7.8027114272117615, 'black': 3.374871611595154, 'white': 13.184124231338501, 'middle eastern': 7.752168923616409, 'latino hispanic': 45.003652572631836}"]
val/5295.jpg, ["GT: black, Predicted: white, Race Confidence: {'asian': 1.6427243224053767, 'indian': 7.370083167562862, 'black': 1.0921531727496592, 'white': 69.45124500408708, 'middle eastern': 13.470003124475852, 'latino hispanic': 6.973792698835457}"]
val/53.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 35.26723086833954, 'indian': 20.847567915916443, 'black': 8.666802197694778, 'white': 4.47152741253376, 'middle eastern': 2.758847549557686, 'latino hispanic': 27.988019585609436}"]
val/5301.jpg, ["GT: middle eastern, Predicted: asian, Race Confidence: {'asian': 33.54332050939325, 'indian': 6.616405046963992, 'black': 3.9295940208193074, 'white': 18.450359609744524, 'middle eastern': 10.995444565739904, 'latino hispanic': 26.4648810902167}"]
val/5302.jpg, ["GT: white, Predicted: black, Race Confidence: {'asian': 24.874144792556763, 'indian': 26.823890209197998, 'black': 31.96651041507721, 'white': 1.2663936242461205, 'middle eastern': 1.037669274955988, 'latino hispanic': 14.031387865543365}"]
val/5303.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 0.31103738583624363, 'indian': 3.646126762032509, 'black': 0.04952926537953317, 'white': 43.22090446949005, 'middle eastern': 32.94084966182709, 'latino hispanic': 19.83155608177185}"]
val/5305.jpg, ["GT: indian, Predicted: middle eastern, Race Confidence: {'asian': 5.300074815750122, 'indian': 13.992835581302643, 'black': 4.997983947396278, 'white': 26.14758610725403, 'middle eastern': 26.673489809036255, 'latino hispanic': 22.888028621673584}"]
val/5308.jpg, ["GT: latino hispanic, Predicted: black, Race Confidence: {'asian': 7.904290407896042, 'indian': 21.175600588321686, 'black': 28.70379090309143, 'white': 9.16857048869133, 'middle eastern': 12.271396070718765, 'latino hispanic': 20.776349306106567}"]
val/5312.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 0.4708773922175169, 'indian': 8.057670295238495, 'black': 1.1056941002607346, 'white': 21.78330570459366, 'middle eastern': 45.783647894859314, 'latino hispanic': 22.798801958560944}"]
val/5316.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 9.25179830214957, 'indian': 7.4337856392604875, 'black': 1.6925046375399395, 'white': 36.779118988408925, 'middle eastern': 22.66671033700828, 'latino hispanic': 22.17608954621429}"]
val/5321.jpg, ["GT: black, Predicted: latino hispanic, Race Confidence: {'asian': 8.615289628505707, 'indian': 7.8024983406066895, 'black': 23.10914248228073, 'white': 21.702538430690765, 'middle eastern': 13.882219791412354, 'latino hispanic': 24.888312816619873}"]
val/5323.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 3.847065567970276, 'indian': 9.641727805137634, 'black': 79.24855947494507, 'white': 0.49108448438346386, 'middle eastern': 0.49199904315173626, 'latino hispanic': 6.279569119215012}"]
val/5328.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 4.8392485827207565, 'indian': 36.104220151901245, 'black': 49.431997537612915, 'white': 0.9036029689013958, 'middle eastern': 1.1396929621696472, 'latino hispanic': 7.581242173910141}"]
val/5329.jpg, ["GT: indian, Predicted: middle eastern, Race Confidence: {'asian': 4.313618946887192, 'indian': 10.442618903077776, 'black': 1.2909904891842896, 'white': 23.72045956375954, 'middle eastern': 30.404882455163147, 'latino hispanic': 29.827429641928056}"]
val/5330.jpg, ["GT: middle eastern, Predicted: latino hispanic, Race Confidence: {'asian': 11.956452643102093, 'indian': 11.395069343439419, 'black': 12.189508266507595, 'white': 21.584242989511132, 'middle eastern': 15.362074630013153, 'latino hispanic': 27.512651382368638}"]
val/5331.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.23746562656015158, 'indian': 0.6107110530138016, 'black': 0.21335771307349205, 'white': 60.47075390815735, 'middle eastern': 10.895434021949768, 'latino hispanic': 27.572277188301086}"]
val/5335.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 0.8160262368619442, 'indian': 3.3554963767528534, 'black': 0.17364320810884237, 'white': 46.82694375514984, 'middle eastern': 27.933168411254883, 'latino hispanic': 20.894722640514374}"]
val/5336.jpg, ["GT: black, Predicted: latino hispanic, Race Confidence: {'asian': 12.691323459148407, 'indian': 22.018392384052277, 'black': 16.420699656009674, 'white': 12.036620825529099, 'middle eastern': 12.680815160274506, 'latino hispanic': 24.152150750160217}"]
val/5339.jpg, ["GT: asian, Predicted: latino hispanic, Race Confidence: {'asian': 5.748119205236435, 'indian': 8.70133861899376, 'black': 3.547469526529312, 'white': 26.341035962104797, 'middle eastern': 19.027458131313324, 'latino hispanic': 36.634573340415955}"]
val/5340.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 46.7021107673645, 'indian': 9.373789280653, 'black': 4.572051763534546, 'white': 11.259559541940689, 'middle eastern': 5.736154317855835, 'latino hispanic': 22.356337308883667}"]
val/5341.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 15.96834659576416, 'indian': 30.32715916633606, 'black': 10.533060133457184, 'white': 4.917655885219574, 'middle eastern': 3.712727501988411, 'latino hispanic': 34.54105854034424}"]
val/5349.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 0.6126355845481157, 'indian': 3.505345806479454, 'black': 0.3816894022747874, 'white': 47.51139581203461, 'middle eastern': 35.37349998950958, 'latino hispanic': 12.61543184518814}"]
val/535.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 3.274649754166603, 'indian': 5.994191393256187, 'black': 0.7698474451899529, 'white': 43.76494884490967, 'middle eastern': 24.220123887062073, 'latino hispanic': 21.97624295949936}"]
val/5353.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 1.2497992254793644, 'indian': 14.125488698482513, 'black': 3.6142434924840927, 'white': 19.29209679365158, 'middle eastern': 32.037970423698425, 'latino hispanic': 29.68040108680725}"]
val/5354.jpg, ["GT: indian, Predicted: black, Race Confidence: {'asian': 0.8288022130727768, 'indian': 7.787097245454788, 'black': 81.99232816696167, 'white': 1.1518570594489574, 'middle eastern': 1.5332688577473164, 'latino hispanic': 6.706646084785461}"]
val/5355.jpg, ["GT: latino hispanic, Predicted: asian, Race Confidence: {'asian': 31.191489100456238, 'indian': 6.04211650788784, 'black': 3.38413342833519, 'white': 22.940640151500702, 'middle eastern': 9.461186826229095, 'latino hispanic': 26.980432868003845}"]
val/5356.jpg, ["GT: asian, Predicted: white, Race Confidence: {'asian': 6.4972341355364485, 'indian': 3.856505264120513e-05, 'black': 1.1489053212829442e-05, 'white': 93.33069841035585, 'middle eastern': 0.10410246981784342, 'latino hispanic': 0.06791904679838381}"]
val/5357.jpg, ["GT: middle eastern, Predicted: asian, Race Confidence: {'asian': 30.328890681266785, 'indian': 14.867329597473145, 'black': 17.5580233335495, 'white': 7.598511129617691, 'middle eastern': 6.494563817977905, 'latino hispanic': 23.152682185173035}"]
val/5358.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 6.33084027995583, 'indian': 10.566492609203744, 'black': 1.4966795299435223, 'white': 49.276924219498135, 'middle eastern': 16.62996660113733, 'latino hispanic': 15.699089682210722}"]
val/5362.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 8.302175253629684, 'indian': 4.9100372940301895, 'black': 1.3760313391685486, 'white': 43.31933856010437, 'middle eastern': 21.030552685260773, 'latino hispanic': 21.061864495277405}"]
val/5371.jpg, ["GT: indian, Predicted: latino hispanic, Race Confidence: {'asian': 33.25219750404358, 'indian': 14.118635654449463, 'black': 9.951557219028473, 'white': 5.1171764731407166, 'middle eastern': 3.1881455332040787, 'latino hispanic': 34.37228798866272}"]
val/5375.jpg, ["GT: indian, Predicted: white, Race Confidence: {'asian': 16.292435901906245, 'indian': 0.06681722405022228, 'black': 0.0016809112914053935, 'white': 71.63006494224459, 'middle eastern': 10.76887090616649, 'latino hispanic': 1.240129935898181}"]
val/5377.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 1.701212301850319, 'indian': 2.1337054669857025, 'black': 0.36153316032141447, 'white': 55.46308755874634, 'middle eastern': 24.52690154314041, 'latino hispanic': 15.81355631351471}"]
val/5380.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 0.6388000212609768, 'indian': 9.969548135995865, 'black': 0.539768673479557, 'white': 21.018478274345398, 'middle eastern': 49.84516203403473, 'latino hispanic': 17.988239228725433}"]
val/5381.jpg, ["GT: middle eastern, Predicted: white, Race Confidence: {'asian': 23.7232132985123, 'indian': 8.355173221538855, 'black': 8.82055439475503, 'white': 24.605618393756057, 'middle eastern': 12.497041374268614, 'latino hispanic': 21.99839931716915}"]
val/5382.jpg, ["GT: asian, Predicted: black, Race Confidence: {'asian': 7.712087605942773, 'indian': 9.534576143672925, 'black': 38.99414968560342, 'white': 12.413795302653872, 'middle eastern': 18.99717819724343, 'latino hispanic': 12.348205614303874}"]
val/5383.jpg, ["GT: indian, Predicted: asian, Race Confidence: {'asian': 96.46173077365526, 'indian': 0.39765802295899666, 'black': 0.030594401332627395, 'white': 1.0439344063621052, 'middle eastern': 0.045814070840553445, 'latino hispanic': 2.020267265470894}"]
val/5385.jpg, ["GT: black, Predicted: asian, Race Confidence: {'asian': 33.97083878517151, 'indian': 8.883895725011826, 'black': 4.393944144248962, 'white': 12.569871544837952, 'middle eastern': 8.630247414112091, 'latino hispanic': 31.55120611190796}"]
val/5389.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 2.9228471219539642, 'indian': 17.481933534145355, 'black': 3.7889156490564346, 'white': 22.29732871055603, 'middle eastern': 40.01859128475189, 'latino hispanic': 13.490389287471771}"]
val/5396.jpg, ["GT: latino hispanic, Predicted: middle eastern, Race Confidence: {'asian': 1.5411143191158772, 'indian': 16.9734925031662, 'black': 1.65970791131258, 'white': 17.442601919174194, 'middle eastern': 43.239450454711914, 'latino hispanic': 19.143633544445038}"]
val/5400.jpg, ["GT: white, Predicted: middle eastern, Race Confidence: {'asian': 3.626631572842598, 'indian': 15.787257254123688, 'black': 3.0844805762171745, 'white': 22.454002499580383, 'middle eastern': 34.278568625450134, 'latino hispanic': 20.769058167934418}"]
val/5402.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 9.556769579648972, 'indian': 7.349938154220581, 'black': 1.7658991739153862, 'white': 41.05639159679413, 'middle eastern': 21.74810618162155, 'latino hispanic': 18.522898852825165}"]
val/5403.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 30.016207695007324, 'indian': 15.21640419960022, 'black': 3.026721812784672, 'white': 13.966843485832214, 'middle eastern': 7.757379114627838, 'latino hispanic': 30.016452074050903}"]
val/5407.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 8.711954206228256, 'indian': 10.717479884624481, 'black': 2.6542896404862404, 'white': 24.191851913928986, 'middle eastern': 20.945410430431366, 'latino hispanic': 32.779017090797424}"]
val/541.jpg, ["GT: latino hispanic, Predicted: white, Race Confidence: {'asian': 0.64931595697999, 'indian': 1.616063341498375, 'black': 0.041511538438498974, 'white': 60.62888503074646, 'middle eastern': 20.75151801109314, 'latino hispanic': 16.31270945072174}"]
val/5410.jpg, ["GT: white, Predicted: asian, Race Confidence: {'asian': 28.059408433366826, 'indian': 10.665238429932407, 'black': 10.456631834105472, 'white': 16.529304269469293, 'middle eastern': 16.151759463758406, 'latino hispanic': 18.13766129465834}"]
val/5412.jpg, ["GT: white, Predicted: latino hispanic, Race Confidence: {'asian': 3.3216331154108047, 'indian': 8.188525587320328, 'black': 1.4450369402766228, 'white': 28.806951642036438, 'middle eastern': 23.34454208612442, 'latino hispanic': 34.89331007003784}"]
